DATE,IH.CFE,IF.CFE,IC.CFE,TF.CFE,T.CFE,AU.SHF,AG.SHF,CU.SHF,AL.SHF,ZN.SHF,NI.SHF,SN.SHF,PB.SHF,RB.SHF,HC.SHF,I.DCE,JM.DCE,J.DCE,ZC.CZC,RU.SHF,BU.SHF,TA.CZC,MA.CZC,PP.DCE,L.DCE,V.DCE,FG.CZC,SR.CZC,CF.CZC,OI.CZC,RM.CZC,A.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,num
2015/4/9,,-0.005050873,,0.002385027,0.001102796,-0.01342302,-0.031463269,-0.00345742,-0.009759837,-0.001545357,0.003718464,-0.009204872,0.010200167,-0.014738021,-0.012621118,-0.036367644,-0.005952399,-0.008781615,-0.009689998,-0.026475674,-0.009661911,0.000396589,-0.012417378,-0.010659422,-0.012605209,-0.017391743,-0.006872879,-0.000369617,-0.000766871,-0.001028983,-0.031373339,-0.007978103,-0.020106691,-0.008905439,-0.012380094,-0.000796495,-0.000337439,0.000234604,32
2015/4/10,,0.035060314,,-0.00103627,-0.000787588,-0.001040042,-0.001713796,0.0050668,0.000754148,0.01199092,0.002541836,-0.00687347,0.035279732,-0.010535655,-0.006796968,-0.02139119,-0.013523873,-0.018920987,-0.030649952,0.004056801,0.022203132,-0.019215964,-0.009625519,0.003605773,-0.003176286,0,-0.010398707,0.006632301,-0.008474627,-0.000686577,-0.015359855,0.002749658,-0.00964757,0.000372648,-0.006464147,0.007145723,0.01140952,0.022269535,32
2015/4/13,,0.010002357,,0.004706378,0.004611684,0.009940028,0.011087534,0.003439976,-0.012135151,0.005486146,0.007271993,-0.000431165,0.003760817,0.027422828,0.027744529,0.044921687,0.01799149,0.033152207,0.016924247,0.024396331,0.004736539,0.005240891,0.016680954,0.005503723,0.003704688,-0.011469027,0.036492076,0.013496466,0.002318394,0.00718566,0.007942111,0.010429695,0.003721627,0.015527114,0.01075048,0.001186005,0.011610679,0.003663847,32
2015/4/14,,-0.000995746,,-0.001600785,-0.000627615,-0.010356348,-0.010230268,-0.018951341,-0.0065072,-0.00732157,-0.022620834,-0.031898954,-0.030103245,-0.002149152,-0.002490661,0.022989518,0,0.004338402,-0.000987654,0.0011846,-0.007113249,0.036712234,-0.000827472,-0.003585947,-0.007955491,-0.013399039,0.001119194,0.003977586,0.002313031,-0.002731309,0.006031102,0.009098796,0.001484781,-0.003675124,-0.007297736,-0.010325747,-0.011277068,0.001598721,32
2015/4/15,,-0.00777365,,0.004383145,0.006050509,-0.000208225,0.002567396,0.003261126,0.003067487,0.005800657,0.017356556,0.013707931,0.019537109,-0.011685915,-0.010025147,-0.022989518,-0.00596127,-0.024097552,-0.006443641,-0.001975114,0.002970005,0.010794245,0.001240952,-0.002037759,-0.000532623,0.000898876,0.002234638,-0.00126388,-0.002313031,0.013582552,0.001848429,0.003177322,0.004441162,0.025087664,0.016663492,-0.005203134,-0.020897289,0.001140381,32
2015/4/16,0,0.031180926,0,0.000771506,0.000311964,0.006848631,0.011613216,0.00787588,0.009146405,0.008185585,0.007047839,-0.008556485,0.008311344,0.009100821,0.005860209,0.020461072,0.007446051,0.01102547,0.007431295,0.009053398,0.022868191,0.017107431,0.041698006,0.030371611,0.027326976,0.018692133,-0.015748357,-0.003438606,0.008837714,0.003030816,-0.002773927,-0.001465202,-0.004812151,0.002510312,0.008858948,-0.002008436,0.002041511,-0.008469777,32
2015/4/17,-0.00911628,0.009514321,0.006517545,0.000462618,0.001246883,-0.003729801,-0.007916355,0.008043247,0.000758438,0.00361664,0.004705891,-0.025844942,0.018636395,-0.003024414,0,-0.002534856,-0.005952399,-0.001097093,0.00098668,-0.002746715,-0.012835649,-0.004533442,0.013005109,0.0090383,0.002071466,-0.00796817,0.006779687,0.016719491,-0.003832891,0.001679826,0.00415801,-0.012789156,0.004442806,-0.004307257,-0.00420876,0.011990551,0.008798703,0.022728251,32
2015/4/20,-0.033498945,-0.019297152,-0.017685307,0.007984892,0.009816664,0.007857774,0.008479418,0.004111472,-0.006083669,-0.008762709,-0.004601075,0.013005964,0.001844679,-0.013943581,-0.012599915,-0.017926216,-0.024170361,-0.019396563,-0.009413,-0.000786164,-0.029194805,0.007544359,0.013224619,0.002304414,0.014891161,-0.000889284,-0.014747857,0.000712885,0.00153492,0.011348586,0.005975656,-0.009950331,0.004423155,0.013931284,0.021694635,-0.008778987,-0.006761351,-0.00247497,32
2015/4/21,0.027333698,0.022419715,0.065774277,0.000152932,0.001438553,-0.011809937,-0.01903737,-0.011462757,-0.00114482,-0.003343976,0.004914015,0.000986591,-0.006656829,0.000877193,0.002532716,0.001291156,0.003053437,0.006692719,0.004469836,0.039704579,-0.027583729,0.021929888,-0.013224619,-0.002996775,0.00609758,-0.002672607,0.018120541,-0.001247883,0.004208921,0.00033184,0.004116173,0.014888612,0.002571168,0.008477621,0.014748321,-0.001203128,-0.000678656,0.001800586,32
2015/4/22,0.022624016,0.030322799,0.006050159,0.001120791,0.000307992,0.005404295,0.005720839,-0.001384403,0.004191281,0.008188067,0.004682387,0.012383783,0.018382871,0.019965941,0.020860164,0.029245568,0.009859769,0.011605546,0.018168926,-0.000378,0.01112496,0.001102333,-0.003137257,-0.008928113,-0.015828771,0,0.01116083,0.006932745,0.017036187,-0.004322534,-0.007789272,0.024332101,-0.00625577,-0.005997548,-0.004483399,0.003205131,0.003388685,0.004039503,32
2015/4/23,-0.012226802,-0.009496748,0.009212846,-0.000509295,-0.000821524,-0.015879983,-0.015522013,-0.007416025,0.004172204,0,-0.004891003,0.003182464,-0.017270317,-0.001720431,0.004942349,0,-0.006815627,-0.008830079,-0.00438918,0.00828318,-0.013614072,-0.002574004,-0.004724418,0.007426351,0.016841429,-0.006264003,0.003324103,-0.017152466,-0.016654435,-0.003337787,0.003673099,-0.001443349,0.004052317,0.003884872,-0.003273325,0.003593536,0,0.002013649,32
2015/4/24,-0.010706477,0.001271456,0.007424941,-0.003112327,-0.003189795,0.006298572,0.006640706,0.007416025,0.00151286,0.000301341,0.020342485,0.005632826,0.000370576,0.023400344,0.022746716,0.045323127,0.021053409,0.027878274,0.018402456,0.009330167,0.014228511,-0.009247338,0.014495846,0.003577408,0.02152774,0.015145056,0.026202372,0.009148866,0.009874748,0.006332299,0.015010516,0.015052249,0.004768027,-0.000352547,-0.002462045,-0.002394255,-0.0010154,-0.000223539,32
2015/4/27,0.037815934,0.017216466,0.002398888,0.005707022,0.007495286,-0.009885452,-0.000863682,0.012425378,0.00977819,0.012872502,0.036728993,0.03467359,0.019083148,0.012536729,0.008000043,0.03875999,0.012569482,0.020278176,0.01050129,0.053167466,0.015239551,0.012922462,0.007362947,0.023340275,0.02687677,0.020131971,0.01603455,-0.002324127,0.015376264,0.003316753,0.007197512,0.002131944,0.00292291,0.004573447,0.008183352,0.000399441,-0.000677507,-0.001118443,32
2015/4/28,-0.021311986,-0.017428263,-0.024276392,-0.000254084,-0.000204604,0.017599449,0.035647339,0.00022865,-0.002998503,0.012121361,0.011364872,-0.004758677,-0.001091108,-0.004161471,-0.004792341,-0.016260521,-0.004418269,-0.014901819,-0.013384521,0.005970167,-0.003029387,-0.00958356,-0.000772499,0.000674992,-0.008716762,0.004323396,-0.006383,-0.003586161,-0.001862545,-0.006977932,0.007146078,-0.001420791,0.008356089,-0.003516178,-0.008183352,-0.008824766,0.000338811,0.012897666,32
2015/4/29,0.002552417,0.010535285,0.018870779,0.000101642,-0.000511692,0.007036453,0.000277894,-0.00022865,-0.001126761,-0.009151355,-0.016006626,-0.017442552,-0.000728067,-0.024484127,-0.015329062,-0.034547807,-0.022388995,-0.028829845,-0.014054023,-0.015526071,-0.017753757,-0.025127892,-0.016361877,-0.007676714,-0.016180789,-0.005190323,-0.022666918,0.000359195,-0.003735529,-0.000667111,-0.006697949,0.001184133,-0.006533599,-0.005297558,-0.003292184,0.001207973,-0.001695203,-0.002876426,32
2015/4/30,-0.007860382,-0.000670944,0.004398781,0.000711201,0.00270899,-0.005169039,0,0.011594992,0.003001878,0.008269391,0.048214912,0.019484759,0.004360472,0.010627093,0.010915815,0.002421309,0.006769488,0.00824407,0.009230087,0.028743654,0.001234568,0.010578111,0.010160306,0.012277003,0.017153079,0.010353846,0.00761287,-0.005221004,0.003362604,0.007645043,0.012024193,0.022236141,0.009423774,0.008462674,0.005344309,0.006018072,0.009456335,-0.009797451,32
2015/5/4,0.001161618,-0.002141643,0.001006832,-0.003204397,-0.003630696,-0.015248337,-0.009772519,0.032687735,0.005604349,0.012277266,0.014701328,0.009812293,0.006505263,0.020092765,0.017932339,0.027431654,0.005979091,-0.004388378,0.007227206,0.036305938,0.004309025,0.016030166,-0.003505359,-0.002578043,-0.005359331,0.008547061,0.015054048,-0.003254387,0.014809601,0.008900669,-0.011576265,-0.011173301,-0.015267472,0.019127691,0.020694591,-0.001601281,0.006700193,-0.001791714,32
2015/5/5,-0.034247155,-0.029781628,-0.024521911,-0.001325449,-0.000973835,0.003991183,0.004479291,0.000437445,-0.00373274,-0.008168073,0.003526031,-0.001010612,-0.005780363,0.006197087,0.011388303,0.019802627,0.017725723,0.023364279,0.007175348,0,0.020669429,-0.002592114,0.000390092,-0.00280978,-0.006862772,-0.005975263,0.007442884,0.012060267,-0.006267302,0.006542385,0.000895255,0,0,0.012324702,0.013958352,0.000400561,0.001001168,0.011367558,32
2015/5/6,-0.003166564,-0.007826127,-0.012875661,-0.007424319,-0.003596017,0.005227403,0.004737364,0.00870896,0.015584731,0.017422043,0.048984221,0.039000316,0.006860471,0.000823384,-0.01020417,0.027305451,-0.002198608,0.00375235,-0.000476758,-0.000666667,0,0.036764832,0.010089337,0.000562588,-0.015865479,0.007675944,0.001058761,0.005531284,0.001108852,0.009734016,0.006688988,0.007927297,0.006571765,0.011502157,0.021935858,0,-0.000333611,-0.004219884,32
2015/5/7,-0.013345877,-0.017347329,-0.016223823,-0.000462642,0.00046307,-0.012831302,-0.009909247,-0.00587022,-0.008875798,-0.01070767,-0.007791787,-0.011164195,-0.031030049,-0.009510099,-0.015904908,-0.025001302,-0.005886698,-0.011299555,-0.009101859,-0.01952924,-0.021898685,-0.014399097,-0.018313389,-0.020570076,-0.020192508,-0.00938974,-0.008501645,-0.003207987,-0.013388077,-0.012018985,0.007085946,-0.00302361,0.002181026,-0.009462727,-0.010516163,0.0004004,0.003996009,-0.001113462,32
2015/5/8,-0.003670911,0.008447079,0.03231102,0.003951256,0.002568714,0.004157146,0.003314005,0.002395732,-0.00037154,-0.004666092,-0.00177936,-0.005505581,0.005546326,0.00207512,0.003600724,0.00573725,0.014652277,0.010764367,0.00527959,-0.003747237,-0.02680123,-0.01350632,-0.012663406,-0.00980796,-0.006138127,-0.01555779,0.01167122,-0.011670839,-0.007516007,-0.005899722,-0.016463108,-0.00303278,-0.009852296,-0.012987196,-0.019771304,-0.000800961,-0.004663566,-0.01662586,32
2015/5/11,0.019234434,0.025350837,0.038249666,0.000358432,-0.001334908,0.000414766,0.000826788,-0.003923283,0.001856321,-0.000584795,0.013971401,0.008533035,-0.004805036,0.003724399,0.00438335,0.011376687,-0.00656697,-0.003217161,0.003345284,0.007480484,0.019393789,0.008052752,0.001591723,-0.007565653,-0.006692432,0.00521287,-0.010604553,0.007735939,0.00526713,0.011764842,0.007152467,0.018977658,0.002197803,0.018067647,0.017026743,0.001201201,-0.001002171,-0.010018299,32
2015/5/12,0.004735605,0.009827039,0.01843951,-0.002511727,-0.003396638,-0.002283343,-0.007188309,0.000873172,-0.012315886,-0.013249127,-0.020224212,-0.020052659,-0.013052581,-0.012468989,-0.01159781,-0.011376687,-0.013264749,-0.017335212,-0.000477213,-0.008846604,-0.01435282,-0.015800439,-0.005182392,-0.014475098,-0.007778105,0.012058716,-0.007490672,-0.005210685,-0.010941441,-0.003254152,-0.017978012,-0.000229279,-0.016602484,-0.005080451,-0.000392696,-0.000800641,0.005665738,0.002057379,32
2015/5/13,-0.015745357,-0.010517862,0.005535197,0.000256588,0.00242,0.008690309,0.020868412,0.009338758,0.004869835,0.015878017,0.001343184,0.006066417,0.022272636,-0.00335149,0.000402172,-0.018476276,0.002223046,-0.001640689,-0.004784698,0.00545332,0.010006337,-0.002595959,0.001597444,0.001658179,0.007778105,0.003418807,-0.001074691,0.005927274,-0.001898615,-0.002284224,0.002265007,0.001374886,-0.004100658,-0.000339616,0.004702203,0.006785099,0.002323652,-0.002515149,32
2015/5/14,0.000321244,0.002318294,0.003656567,0.000359112,-0.001286505,0.018169327,0.023631605,-0.004115678,-0.003743921,-0.008201569,-0.021253344,-0.009991757,-0.005152753,-0.0084282,-0.006454238,-0.016451605,-0.005194817,-0.004388378,0.002873565,-0.032472629,-0.006242218,-0.016473604,-0.005602256,0.002009813,0.004637988,-0.008569033,0.004291852,-0.004667034,0.006062921,-0.001962067,-0.015504187,-0.001833601,-0.001869509,-0.000679579,-0.000782167,-0.000795862,0.002979641,0.016123887,32
2015/5/15,-0.023397441,-0.021893147,-0.002700376,0.002545956,0.000875003,0.001213102,0.004237294,-0.000651395,0.000375023,-0.003830858,0.007376747,-0.003352895,-0.014121379,0.003801483,0,0.014117882,0.002229655,0.006575366,0.002388346,0.005602256,-0.001880289,0.001131862,0.003605051,0.004360386,-0.009816664,0.008569033,0.009589844,-0.003243831,0.000755287,0.00065445,-0.003683245,0.000687995,0,-0.000680041,0.005073182,0.000795862,-0.000330633,0.006735544,32
2015/5/18,-0.023958024,-0.005758384,0.025159284,-0.000814001,-0.004951271,0.007047246,0.017810843,0.001519262,-0.003756578,-0.00354925,-0.014624152,0.001258653,0.003735529,-0.009743775,-0.005274916,-0.011751017,-0.003718859,-0.002186988,0.01843588,0.01145647,-0.023485688,-0.002265007,-0.004809629,-0.014927419,-0.017810843,0.006802747,-0.010661082,0.003783447,0.002262444,-0.002620375,0.006894994,-0.000917431,-0.000374322,-0.002724797,-0.007423359,-0.002389487,-0.003644198,-0.003137609,32
2015/5/19,0.056817846,0.05096261,0.035987633,-0.003569065,-0.001500531,-0.005835614,-0.01306525,-0.008712754,-0.003770744,-0.000592768,-0.020275992,-0.009351768,-0.00560854,-0.002984441,-0.006121219,-0.014285957,-0.002985077,-0.004938282,0.000468274,-0.010060796,-0.018146966,-0.02139119,-0.021113249,-0.013458506,-0.015446379,-0.012793351,-0.007530966,-0.001439626,-0.010221554,-0.0145361,-0.007356355,-0.008294978,-0.003375214,-0.015813324,-0.014616101,0.003184716,0.0013267,-0.016978337,32
2015/5/20,0.000699723,0.000209446,0.018036518,0.002907201,0.003308522,-0.014227882,-0.030714125,-0.021002209,-0.00492332,-0.014032175,-0.039186889,-0.019574111,-0.011691629,-0.012027636,-0.012770513,-0.004807702,-0.006749182,-0.007730574,0.000935892,-0.051880709,-0.027180991,-0.030578627,-0.002053811,0.001088205,0.005353332,-0.016443469,-0.01852914,-0.023136108,-0.010327114,-0.017794661,-0.033312956,-0.006266703,-0.027419844,-0.017124305,-0.023757912,-0.004381604,-0.002987554,-0.008943988,32
2015/5/21,0.014582211,0.02416636,0.047092512,-0.001937195,-0.002118262,0.003474,0.007834702,0.008010724,0.005678607,-0.000601504,-0.012487257,0.028422608,0.006805319,0.012881243,0.01113184,0.020274994,0.017897569,0.009379379,0.007455766,0.014220841,0.006697949,0.008325122,0.010227129,0.01843922,0.015364541,0.010416761,0.006578971,0.008076402,0.004985629,0,-0.011033933,0,-0.002706362,0.005273347,0.002035417,0.000399122,0.000996843,0.004367321,32
2015/5/22,0.034371454,0.026427213,0.000677764,0.000561153,0.00067213,-0.002042067,0.001344628,-0.000221656,-0.002267575,-0.000300888,-0.009943405,-0.01020374,0.008255206,0.002981898,0.006131227,0,0.006629859,0.002194186,0,0.006136096,0.000667334,0.013333531,0.004872117,0.000118631,0.013577232,0.000863185,-0.002188185,0.005651277,-0.003832891,0.002706362,0.007209837,0.034778156,0.001547389,0.00035057,0.004058447,-0.002397125,-0.002327516,0.005033184,32
2015/5/25,0.032936306,0.026251114,0.022875189,-0.002604368,-0.002276727,-0.001636662,-0.004579133,-0.008906761,-0.002652019,-0.005734134,-0.005913322,-0.003311121,-0.007878488,-0.001702853,0.000407415,0.015231695,-0.001469508,-0.001645188,-0.005586607,0.004308804,0.000666889,-0.02644717,-0.002433091,-0.003207987,-0.008333382,-0.012152927,0,-0.008397275,-0.003076926,-0.006099646,-0.022766786,-0.006995403,-0.020305266,-0.005976464,-0.004058447,-0.009242581,-0.014080018,-0.022618089,32
2015/5/26,0.001229616,0.022588348,0.055197728,-0.009091672,-0.008950003,-0.006985851,-0.012770178,-0.004258664,0.001516301,-0.001209556,0.005313562,0.005766148,-0.001885015,0.001702853,0.003659284,0.006952519,-0.003683245,-0.001647899,-0.01173998,0.029304833,0.00332779,0.005186527,-0.002439026,-0.009325749,-0.016878038,-0.009653432,-0.003291281,0.003476991,0.005378422,0.00778741,0.001957906,-0.000226475,-0.002765161,0.015742847,0.028069204,-0.003640044,-0.009838926,-0.006792391,32
2015/5/27,-0.006163257,0.002991237,0.001878184,-0.00067102,0.001462447,-0.005789925,0.002185196,-0.002254792,-0.004159582,0.006333907,0.00657766,-0.014563984,0.00451808,0.001699958,0.002432105,-0.001155402,0.005886698,0.003840883,-0.003312045,0.012448294,0,0.003574979,0.002844952,0.002159828,0.001063264,-0.002649008,0.003291281,0.003828977,0.00076599,0.003030816,0.007793512,-0.006134292,0.001975895,-0.001041848,0.005127205,-0.009362983,-0.013386162,0.007492426,32
2015/5/28,-0.070807147,-0.067805351,-0.056012926,-0.006683097,-0.008385793,-0.000207404,-0.002185196,-0.001129306,-0.001516876,0.012251759,0.013766793,0.003425834,0.003375214,0,-0.004056801,-0.005797118,0.000733407,0.001641587,0.006613156,0.0102565,-0.00332779,-0.004769484,-0.004066699,-0.005890502,-0.006931513,-0.005319161,0.025947402,0.002544531,0.000765404,-0.002019523,0.009176592,0.001138823,0.009039165,-0.000347524,0.012509936,0.006522648,0.005857037,0.002329917,32
2015/5/29,-0.014642482,-0.009390122,0.014309983,-0.000780011,-0.00084246,-0.001037667,-0.000547046,0.001129306,0.003787883,0.000890604,-0.018978598,-0.006863445,0.004482637,0.001697073,0,0.00464038,0.00875918,0.001092896,0.001411433,0.020869152,-0.001334223,0.003182182,0.009732437,0.002649008,0.001069519,0.005319161,0.006383,0.005069719,0.003818256,0.003363609,-0.004336311,0.003635541,-0.001174398,-0.002784548,-0.006235406,0.003650379,0.003771649,-0.002329917,32
2015/6/1,0.067388301,0.06941481,0.085607368,-0.006419144,-0.007455027,-0.001038745,-0.002191181,-0.014781395,-0.003787883,-0.014044755,-0.008127199,-0.000344412,-0.009737905,0.005495681,0.008903337,0.021752432,0.007962402,0.00815887,0.006093293,-0.017473563,0.003332226,0.014195822,-0.002019795,0.000360685,0.002668803,0.006170139,0,0.000361141,0.000381025,0.024217471,-0.008242471,-0.019698301,-0.013407141,0.020356059,0.013204075,-0.004056801,0.003075348,-0.000933489,32
2015/6/2,-0.012184239,0.002891605,0.020183842,0.007095188,0.008192218,0.001246365,0.004650535,0.000915961,-0.00151918,-0.004524212,0.035215979,0.003438793,-0.003405869,0.001263956,-0.001612904,0,0.001440922,0.002164503,-0.002339182,-0.001356852,-0.001877935,0.020922886,-0.002023882,0.005514279,0.003724399,0.005258557,0.016824792,0.012380171,-0.003052272,0.005230479,0.021195398,0.006456098,0.014581539,0.009517407,0.009216655,0.003246756,0.004765155,-0.001869596,32
2015/6/3,-0.01553453,-0.015622326,-0.013170329,0.002595921,0.000736648,0.001244813,0.001091108,-0.003668887,-0.001140901,-0.011859649,-0.012240546,-0.007235174,-0.008756957,-0.011007732,-0.007290433,-0.015982075,-0.009403324,-0.006507615,-0.000468494,-0.023700233,0.005623258,0.002680453,-0.007320081,0.005008358,0.001591935,-0.007017573,-0.015764909,-0.003393769,0.001908762,-0.012137266,0.007597377,0.002066354,0.005851392,-0.013624189,-0.018129715,-0.008545322,-0.006814336,-0.012475153,32
2015/6/4,0.038808134,0.012997403,-0.021300254,-0.001868383,-0.001579197,-0.008119124,-0.01344881,-0.002990914,-0.002667176,0.003664126,-0.005364657,-0.007636275,0.010650538,0.00297556,-0.000406587,0.014848931,0.005797118,0.002173914,-0.002815581,0.007272759,-0.032291505,-0.008063012,-0.00081666,0.006284481,0.003704688,0.001759015,0.007387896,0.004997333,-0.00305577,-0.001982161,0.000945627,-0.007597596,-0.001946662,-0.001716149,0.001500938,-0.026502586,-0.005485101,-0.00736958,32
2015/6/5,-0.020485892,-0.003816507,0.007315027,0.004457583,0.004100737,-0.00355984,-0.015314235,-0.013687721,-0.007275544,-0.011957831,-0.001421897,-0.004714931,-0.008740318,-0.006387077,-0.004483399,-0.00911168,-0.013823429,-0.007082568,-0.016106459,-0.009708814,-0.009049836,-0.004636793,-0.005324608,0.003186407,-0.001057083,-0.018625816,-0.002105264,-0.00732604,-0.001148325,-0.006635724,-0.004262379,-0.016544709,-0.000779727,-0.002407568,0.007098853,-0.004205221,-0.012104592,-0.003106706,32
2015/6/8,0.067337342,0.019876102,-0.032148874,0.001963318,0.002724512,-0.002730807,0.002242153,0.00814242,-0.004622504,0.004001852,0.02191483,0.003843471,0.000763068,-0.002994655,-0.003273325,-0.006888661,0.002926118,-0.002189382,-0.006708219,-0.005240187,-0.003252035,-0.006216026,0.00777259,-0.010065808,-0.011167359,-0.005386009,0,0,-0.000766284,-0.003000502,-0.006666691,-0.001881468,-0.0050831,-0.004832595,-0.003729956,0.00336559,0.000695652,0,32
2015/6/9,-0.034301573,-0.016059594,0.00918187,-0.000361374,-0.000889889,0.003779135,-0.001681144,0.002083093,0,0.003373719,0.003375028,0.003307515,0.003046461,0.001284522,0.003681739,-0.001152738,-0.002193785,-0.000548095,0.00192123,0,-0.003262646,-0.001560063,0.001628665,-0.000357122,0.000534616,0.004490353,-0.001054296,-0.002154399,-0.000383362,-0.003009532,0.003338901,-0.000470921,0.003912368,-0.010085288,-0.017719597,0.000839631,0.001042572,0.010002465,32
2015/6/10,-0.014983763,0.000457004,0.026504442,-0.006371263,-0.00519809,0.004391016,0.002240897,0.002770724,-0.001545595,0.005496197,0.004153487,0.003123376,0.005687219,-0.000427991,0.004481572,0.038466281,0.018854801,0.007101915,0.006695386,0.010453057,0.012341826,0.017411931,0.010119495,0.022020319,0.029491342,0.002684565,0.00315956,0.000898231,0.000766577,0,-0.001906578,0.00376117,-0.003128669,0.003489187,-0.00114177,-0.00252101,-0.00278261,-0.006180196,32
2015/6/11,-0.001189414,0.008870078,0.024364479,-0.001143867,-0.001580528,0.001875978,-0.004486827,-0.003233259,-0.007374378,-0.008255665,0.001676281,-0.000173265,-0.004547185,0.008100663,0.001218769,0.009939342,-0.006486509,-0.003817839,-0.003820444,0.004150819,0.001290323,-0.004999049,-0.017879387,0.010888559,0.006723584,0,0.008377012,-0.004318884,-0.015833503,0.00234153,0.000476985,-0.001408782,0.000783085,0.003824096,0.000761325,0.00042061,0.003129893,0.001429593,32
2015/6/12,0.013065126,0.011631092,0.014898938,-0.001145177,-0.002216945,-0.002502086,0.001123596,-0.017265945,-0.006252463,-0.009563547,-0.034377289,-0.015014249,-0.025385979,-0.024066482,-0.025494802,-0.017738824,-0.004347833,-0.014864023,-0.010582109,-0.04230451,-0.038112366,-0.023007449,0.001638673,-0.011937327,-0.011926509,-0.008075414,-0.00942909,-0.008876066,-0.00820798,-0.011900967,-0.028538817,-0.022334024,-0.025769513,-0.017148277,-0.023874834,-0.004214081,-0.002781643,-0.020202707,32
2015/6/15,-0.042411514,-0.030642275,-0.017584888,-0.004227674,-0.004395611,0.001043297,-0.002248455,-0.006611594,-0.006291802,-0.002482931,-0.005008955,-0.004760654,-0.004685678,-0.007860302,-0.007525119,0.005577259,0.001451379,-0.003889974,0.000483442,0.000719942,0.000669568,-0.002765161,0.009370612,0.006623695,0.014500513,-0.006326275,-0.005277057,-0.020403244,-0.004720701,0.002325196,-0.013834213,-0.003369438,-0.014563364,0.001058388,0,-0.002113719,-0.012614043,-0.016411881,32
2015/6/16,-0.021805981,-0.025437149,-0.035313354,0.007036226,0.009771118,0.003331254,0.006450731,-0.001422475,0.002364067,0.000310704,-0.019454256,-0.012270093,-0.001958864,-0.016799688,-0.014796296,-0.027059148,-0.000725426,0.000556638,-0.003874097,0.008599121,0.008000043,0.00748772,0.018879854,-0.004992753,-0.003605464,0,-0.011708489,-0.011204599,0.003542613,0.006943324,0.005457716,0.010109408,0.00852105,0.015662561,0.013932114,0.005486403,0.012614043,0.002959312,32
2015/6/17,0.003750708,0.008759754,0.017776295,-0.001143273,-0.001788627,-0.007929925,-0.009550634,-0.008099139,-0.002364067,-0.012189556,-0.004398373,-0.000447407,-0.003535655,-0.008956621,-0.012427844,-0.028987537,-0.02052858,-0.019101704,-0.002915454,-0.008239344,-0.008669611,-0.001965023,0.00119308,-0.016075442,-0.01927645,-0.006366552,-0.005367699,-0.005272089,0.002354789,-0.001318826,0.020083947,0.011628038,0.018811842,0.000337781,-0.002693863,0.005456467,-0.00034825,-0.007911042,33
2015/6/18,-0.038155579,-0.036179657,-0.037438668,0.003684966,0.003049264,0.006890099,0.012063549,0.006437023,0,-0.000943842,0.010648394,0.00695686,0.021799228,0.009847886,0.007304007,0.008201569,-0.00445435,-0.003409094,0.000972763,-0.015588498,0.003343367,-0.011473914,-0.010387628,0.001182173,-0.000526177,0.006366552,0.001075847,0.003768612,-0.003534266,-0.001650983,-0.011216894,0.000231187,-0.006763503,-0.011890747,-0.02024203,-0.000418673,0.004171018,0,33
2015/6/19,-0.081741103,-0.071743905,-0.057853312,-0.002801413,-0.002417618,0.009319732,-0.003631796,-0.006197874,0.001182732,-0.012033077,-0.01770514,0.01113676,-0.005018347,0.000445335,0.0025652,0.006976772,0.011098893,0.003976148,0.000971817,0.002918645,-0.012764701,0.005159765,0.009990093,0.008470639,0.007341407,-0.001814883,-0.002152853,-0.009068643,0.000393314,0.001650983,0.004404216,-0.001156471,0.01072077,-0.000683761,0.00549021,-0.001676446,-0.002083334,0.001735896,33
2015/6/23,0.041973779,0.028472895,-0.012834767,-0.00145568,-0.001158322,-0.011194147,-0.007303403,0.002149768,0.005500996,-0.00639184,0.00463989,0.00289639,0.012307848,-0.003121519,-0.005566274,-0.00115942,-0.003685961,-0.00113443,-0.000971817,0.011229968,-0.011560822,0.006314149,-0.012000144,0.001638769,-0.000522603,0.004531045,0.001077006,0.010601123,0.000786164,0.004608303,0.020778713,0.006688988,0.026117251,0.002732242,-0.005097051,0.004185858,-0.001043297,0.009371215,33
2015/6/24,0.020442738,0.026573678,0.019618512,0.000156067,-0.000263442,-0.005225218,-0.011911655,0.006658764,0.001566171,0.012426478,0.013999393,-0.008095785,0.011024632,0.000892857,0.001716002,0.031966192,0.006624978,0.002833666,-0.007318891,-0.003247342,0.017627575,0.008227275,0.009611608,0.00942909,0.012467694,-0.000904568,0.004296462,-0.000357526,0.00039285,0.009804,-0.005274527,-0.009702086,-0.010054222,0.002044294,0.010168253,-0.0051342,-0.000696136,-0.006649452,33
2015/6/25,-0.041928535,-0.057398183,-0.069618014,-0.001249219,-0.000896223,-0.001467967,-0.003143309,-0.006420186,-0.004302764,-0.010184684,-0.016105765,-0.01531369,-0.006828555,-0.010316306,-0.015986515,-0.020432039,-0.01106614,-0.010810916,-0.000979912,-0.034188222,-0.008774947,-0.01098481,-0.003193615,-0.001855503,0,-0.001811595,-0.008611463,-0.001252348,-0.002359419,0.006483005,-0.005302495,-0.001161305,0,-0.002044294,0.002331909,0,-0.006637579,0.021269595,33
